resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,average_temp,average_heartrate,max_heartrate,suffer_score,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,type_bis,weekday,day,week,month,year
2,Natation l'après-midi,1150.0,1195,1207,0.0,Swim,Swim,,5694793269,2021-07-27T11:41:04Z,2021-07-27 13:41:04+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,True,False,False,False,followers_only,False,,[],[],0.962,3.1,True,False,True,,,6057626265,6057626265,garmin_push_7197790128,False,0,0,False,41974409,1,a5694793269,,2,,27.0,134.8,144.0,12.0,,,,,,Swim,Tuesday,27,30,7,2021
2,SZR Early Birdies (C),37970.6,3631,3631,437.0,Ride,VirtualRide,,5693372779,2021-07-27T04:55:02Z,2021-07-27 06:55:02+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,5,2,0,27,0,False,False,False,False,followers_only,False,b8725327,"[40.778032, -73.968594]","[40.791367, -73.956034]",10.457,19.3,False,False,False,46.2,4.4,6056143056,6056143056,zwift-activity-867826677570096912.fit,False,2,1,False,41974409,1,a5693372779,um{wFv~mbMbAyAN}CQyAsUgS}@gDRmGi@oC{]oUiBg@{FQmD`BmAHkFcDsG{HcKQk@h@E`BbDdIFrBeAzDaArAk@H}BmA}BwHqCmB_HdAo@~@cA~DqBLkAeAUgA~@kIrBiGf@aAt@c@~EjBzD`EhACb@k@J}AmAuCIeBp@gAfABpAdD|AtBNhE|CrHIjCqBvEIx@pDzKbLtGhC|ElH|@hA|BlAjFvDlEnEpAbGwAvADlBfA`CnCxBpEhAVdDMpAj@zKlMlExHzCjCrIQ`D`@lAs@fBoBd@iBImFnAwHXiExAy@pDrA|@bA~B`FxDhCbBdCBbBwAzFRnBpCpDhIrEj@t@L|BiAxE_ExGkAl@eAI_F_EmEoGmCsCuIiDkBoAu@mBGgCh@sA~AaBl@gBG_GrAiISuCgCa@iBoAgDuGuDOmGcBsSqPq@y@y@mDPoGa@}Bc]aUkBw@eGUaGlBwFcDyG{HcJUcAl@G`BXnA|BnEXtBo@nDeBfCeAGwAy@gCiIeCcBgHbAm@`Ao@`Di@j@sBOo@k@YiAtA}KlCmGpBGrDnBdDjDp@Fj@_@ZyAoAmDM}Al@kA`AK|AlD~AtBRvEzClHUjDgBlDKz@pChJjArAtJtFfCzEpHbArAhCfA|EhClDdFnBpH{AdBTpFxFtAdDrFLbC|A`JtKdEnHvDxC|HW~Cf@|A_AtA{Ar@aCQuEnAiITuDb@s@z@MpBf@jBtAxC`GhDvBfBfCDlBwAfFD|AZx@bCzCdInEt@jA?~B{AtFoDnF_Ab@gAK{EwDuIaLcMyFy@cBOgCf@{AtBkC`@uAKiFlAwHEcDaDw@wAeAgD}GeDEcHiBoSoPq@{@}@oDVsGg@yBs[_TmCoAqGYeEbBkA@aE{B}H}IyIQeA`@M`B`@hBxBfERtBm@fD}A~BcABwAq@qCwIoCaBaHhAg@z@o@`Di@j@sBMq@m@YeAtAyKpCwGxAIjChAvEnEn@Pp@Y`@sAG{@kAoCGwAb@_ApAKtAhD`BxBRxExChHMpCyBtFpCzJz@bAjKbGbCvEhH|@nAtBrA|FxCxDzD~AbBG|EsA`Cd@vEfFtAbDhAX~CM~BnArJfLlEvHjBpBjAb@pH]`Dj@~A{@zAmBl@{BQoEpAgIJiDfAmAxAHfCnAnDzGlD~BdB~BL~AyAlFBnB`DrEdJlF\vAYpCaB|EyBhDsAbAs@BwFcEqI_LqLeFoAyBQgCd@{AtBgC^yAIoFrAwIWmCgC_@}AiAyDeHmDGgHqBsS_QsAqENwHU_AiAeAc]sTsHe@{DdBeADeE{BeCsC,2,89.8,,,,156.0,206.7,640.0,215.0,750.5,True,VirtualRide,Tuesday,27,30,7,2021
2,Macro to Micro,26451.4,3516,3516,132.0,Ride,VirtualRide,,5688252207,2021-07-26T05:20:00Z,2021-07-26 07:20:00+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,6,0,False,False,False,False,followers_only,False,b8725327,"[51.511628, -0.075718]","[51.510123, -0.089361]",7.523,12.8,True,False,True,34.2,3.0,6050806972,6050806972,zwift-activity-867115128491644960.fit,False,0,1,False,41974409,1,a5688252207,szkyHfxMt@~@ZPfE?|@Jj@Xp@~@LlAEjDEz@Y|BKtDFh@`AjC\lCLxBCnAeAvPc@zGk@nHqAzHoBfQq@jI]fIIlOKfGHzBh@~FHfDGnMHnIGpNAfSTvFp@zIp@tEhBlJ|@xCzApD|@dBjAfBpEzC|BlAXVNd@A|@[tBG~@q@jFo@jGc@dD?\Vp@b@TXAhJsDvD}@fCY~AKxI@h@XJf@AfEMtBYxJ@rCl@pLL`BBbB\fHjArTAXKl@U\wCzCe@Tw@I[HW\Kd@@dEIhIg@tZE~CBrDA|@Mf@Q?KYAuCt@_g@B_KV{BCg@UeA}@kCiDmLuDsLg@sAkAgE{@eCaByFmEyNq@aA[Sg@AQOSi@OiASYc@CaB\OIIUGkADoDEc@gG}OmAsD{@_DEa@F]HEPPf@tBfCzH|GbQdBxDB|@PtA\p@FR@Vs@rMC~@Dh@t@hDbDtLhChKfCpIAVSd@s@h@aFdFeEnDM\Dh@jDnJtHtQhA~ClApCvB~D~@fCrApEVvANxAJhCFrHx@jHt@|IL|BJnENrCt@`G~@hEbArBhFrGhBnD\z@`@TVGl@}@|@_Ev@oHCsALm@X]~@]Z]Do@MaDBWLS^OjFs@vJqBxGaALKDUC{BFQXU^BNJV~AHPNH^C|Ai@~AOdCq@jPsZzDiIxB{DNg@NeAH{AEgK\sKZsF~AiPVqD@mBI{Cq@iF_BkOo@mH[gCi@}CY_Aa@w@[a@q@i@kDgB_CsBc@m@u@_BcCiHw@wAiKwI}@c@sBc@iHBmAJWKCa@ToCtAoVAQMUoAMo@SEK?cAr@aMH[fADLUf@gJPm@LOjAeAh@wAHkAKiAWc@sFyCEe@f@gD@YEU]MqDg@}ARU[AWJi@Tg@BWGWKO[QuACy@HaFhCsAd@i@HoBEuEv@{A?o@WOO}AmC_A{Bk@{BOaBQmDOw`@HuKZcH\}Ct@eE|CcMrAeHf@{E\wFd@qFVcAz@_ARu@JiCRgLNaERaBjA{Gx@eNPoBNmA|@kFA{Ae@_ECaCKeAa@kAy@mBi@yCAy@XaDC[KSOGgB_@a@DGXk@|KPt@bAnAN^ZpAHvAIjAWfAM\q@f@w@Ju@MiCsAKOAUNaBO]eCgAaDgBUHw@vEKPOD{OcKgF{CmLcBq@HY^aA~BGd@@f@XpARxAX~DCvEGz@QrAOtDJx@z@bCRfAVfC@xBwA~T_ArMaApF,2,87.8,,155.9,192.0,82.0,204.4,612.0,234.0,718.8,True,VirtualRide,Monday,26,30,7,2021
2,Natation le midi,1200.0,1680,1732,0.0,Swim,Swim,,5667955635,2021-07-22T10:04:38Z,2021-07-22 12:04:38+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,True,False,False,False,followers_only,False,,[],[],0.714,1.0,True,False,True,,,6029583021,6029583021,garmin_push_7168953731,False,0,0,False,41974409,1,a5667955635,,2,,29.0,136.6,153.0,19.0,,,,,,Swim,Thursday,22,29,7,2021
2,Z1,12224.1,2024,2024,198.0,Ride,VirtualRide,,5667055801,2021-07-22T05:38:59Z,2021-07-22 07:38:59+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,3,0,False,False,False,False,followers_only,False,b8725327,"[40.775765, -73.9672]","[40.785031, -73.967067]",6.04,17.5,True,False,True,66.2,4.4,6028640421,6028640421,zwift-activity-864224441226729984.fit,False,0,1,False,41974409,1,a5667055801,o_{wF`vmbM}AHa@CmCk@_Bc@k@U}@m@_DuCsD}CgE_D{@u@a@c@MWc@}AQiAEg@@g@T_C?_AC_@Ik@K[MU_As@cWuPuCeBo@Ys@MyBCmBOU?o@LUHsA|@SJUFWDWASEi@SaAi@}@k@i@c@iAmAmCoDs@w@]U_@KQ?sCLk@A{@K{@O[I[Og@c@w@w@Yg@i@eBMWSSWGW?WHWRQXK`@Cd@Dd@Hb@Ld@v@|AFh@Ed@Qb@ST[L[AWMe@e@wAaBs@o@sCuAa@Oa@G_@BMFMHc@v@iAlCg@xAS~@c@nEYfBA\BZH\LTZ\l@`@\Jj@AXGTKT[L]b@{BJa@R[^W\InC[hASR@TDf@Vh@`@RT^n@Xt@~@`EN\RRVR~Ar@RNNRj@vATz@TdAj@nBL\T\PRVRlE|B|BpAn@f@TRRXVj@n@bBRVLHLDt@HrCLn@J\Rd@n@`@|@Lf@\nBV~@N^lAnBd@h@`@^f@ZfAh@|@Xj@Hj@Av@Kn@QfBk@j@KVAX@b@Jb@Nd@\z@v@fCzCNVLZXpALPRNRHVFV@~BOXAXDVHXN`Az@vGxHpAbB\f@j@~@lBrDjBvBRNj@\VFV@dACxAOhBC|@@f@HPF\ZJPjAlD^x@Zd@z@l@n@\lChA`Ct@r@\b@ZdAfArAdBpBzCp@|@hAjAdA|@n@b@d@TZH\BZGf@WXSVYNg@Dk@Io@KUyAgBq@y@cAaAcE{CcAeA[c@[y@Om@Cq@Dc@DIFGTETBxCf@T?^I\UzAsAd@[NGPAv@@PCLIVYXk@h@wAEGKNo@~AQXQPKDOBw@AWDg@ZcB|AWNUF]BuCe@_@CYJO\Eb@@b@F^Xx@`@t@f@l@l@h@dEzC~AbBhBxBJ^B\AZGXIT]\o@\OFOBQAo@Ok@]u@k@qAkAaAgAiC{DeByBy@w@e@]c@SeC{@uCkAaAi@_@W[a@Yk@Um@w@aCKYOSUOSIk@K}@AeBBmBPs@Ba@Ek@Wa@_@aBiB_@m@_AoBk@cAeA{AyGaIcBgBo@c@k@Sc@CeCPa@CYMOIMQYoAO]Q[uAcBkAoA}@u@i@Wy@Qe@?,2,85.5,,128.9,151.0,9.0,120.6,299.0,121.0,244.0,True,VirtualRide,Thursday,22,29,7,2021
2,Natation l'après-midi,1850.0,2263,2475,0.0,Swim,Swim,,5663850509,2021-07-21T14:23:29Z,2021-07-21 16:23:29+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,1,0,True,False,False,False,followers_only,False,,[],[],0.817,3.1,True,False,True,,,6025313531,6025313531,garmin_push_7164531217,False,0,0,False,41974409,1,a5663850509,,2,,29.0,144.9,169.0,51.0,,,,,,Swim,Wednesday,21,29,7,2021
2,Course à pied l'après-midi,21877.9,12513,12514,337.0,Run,Run,,5658425868,2021-07-20T12:35:54Z,2021-07-20 14:35:54+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,14,4,0,1,0,False,False,False,False,followers_only,False,g7884744,"[43.595208, 1.456716]","[43.59594, 1.456509]",1.748,3.6,True,False,True,174.4,132.6,6019666770,6019666770,garmin_push_7158675887,False,0,0,False,41974409,1,a5658425868,_uaiGmo{G\Jx@Wh@g@b@E^p@DZ@WPg@p@a@vA}AlCoBVg@tGkGfIwArBWzBC|CiAf@VZAvE_BlIyBxGmCdHsD~BcC`@w@d@Y\s@`AgAfA}@fC_BzB[t@]zEAhBc@xAmAjB}CVcAz@iAdByD|AoAdA[zBoAhDw@rFDdCYh@UlAEnFeDnDi@hCFhCQdCDt@LJMEu@DUrAXtBHvCs@jDcD`EiGxGiI`@s@`F{FlGoKnBwBfDcCdB_ApBo@fCg@lBHrBUnGmAbEkAz@c@vAoB~BoBnBeCvAeA|Aq@G[ODCJFJv@OvCcB~AyAv@e@jA}AfAmC|CsLt@{B^c@pAe@vA_AhBa@lEcBnHcE`Bi@fBMrBq@p@w@\{@D_AGwBMcA?oBeAoKGqCV}Bj@kCn@mBfD{Gx@iCfCoDnBeDjGmF`D_BvBg@bGc@fEkArAm@`D_C`DqE|DwCpAo@jAgBdAyCVg@n@{EXcAL_CAyAf@mO~@gEBg@v@cCdAkBfDiCpB[ROBWm@iAmAgAI[cAuAq@M}B\g@MSWgCuFG_@yB{EQq@uBmDoCqBDmDIwBOe@cDqCk@MYXk@tAgC`Eg@^gArAoBfEaBlBA`AQPy@@_A~@qCzFaDdDUt@m@`@_AbBkB|BcAxBKp@UDaBhCa@ROfAo@RaExD}@?c@d@wA`@gGbGCt@e@^gAjDAn@a@b@U~@s@nAG^Pd@CZgBpAkBX_DaD]ImHpFq@JeAl@mAUULEn@O\yEjCe@dAc@l@qARm@jAcFxEsCbDmClBeAnBMxAO`@]b@M@Ul@YTo@B[h@w@d@Sp@BVz@rApAvC?v@Yl@YTqBn@wA~BLhAg@bC^|A@p@Gb@eCv@uDfB{E`AuH~CeEdAe@Q}A\{AJcFNmNCy@lAa@HYdCULiGFmAm@y@l@cAD_Fe@qJc@{BSoEaAeE}A}@nDYZYvCq@hCAx@aAdBg@bBi@v@w@pCq@|@Of@}BxDu@dBm@n@SEy@fAe@jAyBhDcCzEsB~C[|@o@t@eBnCsBdBuAvBcB|BaAx@]dAmHfLyD~D{E|FcFxIuJfKgDlDiAxA{B~D_ExFaBnBaBlAkArAwAlB{BxEq@l@iAbBeC`CaBvBOl@a@h@r@rHA`AG`AYpBArAS`B@hAUjA?pB]dCZ@ERJl@IFFFU|AErAWzAFjBSt@o@v@_AM_@VkAY,2,67.6,32.0,139.4,181.0,83.0,,,,,,Run,Tuesday,20,29,7,2021
2,SZR Early Birdies (C),36340.6,3431,3431,123.0,Ride,VirtualRide,,5655828417,2021-07-20T04:58:10Z,2021-07-20 06:58:10+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,3,1,0,31,0,False,False,False,False,followers_only,False,b8725327,"[-11.638872, 166.94547]","[-11.644796, 166.963564]",10.592,16.1,True,False,True,15.6,-6.2,6016961151,6016961151,zwift-activity-862754963156693488.fit,False,1,1,False,41974409,1,a5655828417,~e`fAep}y^zFdQeAjBSnAuAvAeAjCfBdGp@l@x@Cb@Sr@cBdCq@x@Nd@n@^nCGlEgBl@GbDrE`DjGmBn@x@eDp@[t@rHJfFoC`AcExBsBbGmLr@cHg@}Ot@kGv@wCnHsG~AWhBn@~@CPw@eA}@fCK^e@]}@eE@sDsDcA[q@t@wBbFgD}EuBr@_@Ck@yA}AcAKkARa@|ATv@_@bCkKnNyA|Ao@Oa@k@EcLrAo@i@Lm@v@g@dM_CCo@cH_OCqBdAwAvAKtAnApE|MbJ?zAi@XeB?qI`A_CrBqJHaQ[aAeCGe[xIwIbAqCu@wGyHcCm@cBDqE|ByBlFwAvA}RrCkGrBwBvBaAlCMbElA|KaC`ANt@dCfBT|@s@dA_H`Fm@nCp@hEjBjDvFpDhJ`D`FfL]f@qAwAeBc@mA\m@dAV~BdGzQiA`B]~AuBfCYvBfBbFj@d@|ASt@iBrCs@nAt@d@pDGvDkBp@OzBnDpDvALzEgBp@|@sDt@En@nGLfCq@~BcBdAmEdCaCrEiIx@{CXuFi@_I@oEdBcKnD{CdBsB|Be@tBp@|@GF{@cAw@fCI`@s@c@o@cCPcAWaFiEm@X_B|Eo@^cD{Ea@EsBp@k@}A}A_AC{AnBDr@a@hCmK~NyAfAg@Mc@k@EsKrAaAk@hAsAhJqAzAy@oHePG{A~@cBxAY|AlAjDbLn@`AzH?zBi@XyA@{IdAiCnBuJHiQg@w@kBAe]jJgHv@uCy@iGqH_Cs@aB@qErBqChGgAdAaT`DkD`AiCbB_BrCc@vCrA|NeCdAPr@bCfBV~@}ItHa@`BDbBzAbFlBxBdDrBhHzBpBlAjEfKAd@[F{A{AsA]oAZo@dAVdC`GvQgA~A[~A{BrCU`BlBrFp@^nAOhAqBbCm@`Af@p@`EGpDeBp@SnCnErD~FgBbA`@M`@cDj@QT\`@nAShERhFoCdAiEdCcCrEiIr@eC`@{Fo@wLb@}FbAaFvG{GdCi@dBn@~@ARu@eAaA`CGd@i@c@{@_CTeAWaFkE{@f@eBfFc@DsCsEu@IcBx@m@}AkBeBZoA`BRp@i@zByJbOcBhAc@Ie@i@GoKpAeA]Ly@n@c@tJuAxAu@kHyOMsAZqAhBcAvAr@l@~@lCnJ|@rArJGr@UZq@LuKjBuFjA_HFwOYcAiCKm[xIkIbAyCw@yFcHsDcA,2,92.9,,170.9,204.0,161.0,206.1,478.0,217.0,707.0,True,VirtualRide,Tuesday,20,29,7,2021
2,Course à pied le soir,464.9,160,179,4.0,Run,Run,,5653652347,2021-07-19T17:14:11Z,2021-07-19 19:14:11+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,False,False,False,False,followers_only,False,g7884744,"[43.599579, 1.456383]","[43.60284, 1.457261]",2.906,5.0,True,False,True,158.6,150.2,6014712610,6014712610,garmin_push_7153536014,False,0,0,False,41974409,1,a5653652347,mwbiGen{GUQSDEFYL]Og@Hc@S_ASKGi@GkBKO[Cy@,2,81.1,32.0,133.3,161.0,1.0,,,,,,Run,Monday,19,29,7,2021
2,Z2,26143.7,3333,3333,140.0,Ride,VirtualRide,,5650763101,2021-07-19T05:19:39Z,2021-07-19 07:19:39+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,5,2,0,2,0,False,False,False,False,followers_only,False,b8725327,"[37.540715, -77.433523]","[37.53246, -77.431352]",7.844,18.0,True,False,True,64.6,4.2,6011700661,6011700661,zwift-activity-862040024263996336.fit,False,0,1,False,41974409,1,a5650763101,mdcdFpvrwMO`@_MdV{FhLiGtLsRd`@Ib@?RBPP`@dAv@`FdDHJDPAPELmBnDkLlUeAlB_AjBeBtDkFbKQRm@PQPg@|AcDvGWRs@TSVI`@?v@APENmG~LmIpP}EhJGN?PDNJHL@LGHIr@}AlPi\pEqITUf@KJGRUL_@@iAJa@b@aA|BoET_@JMNGNA`@Dh@^|A~Ad@Z|CzAvGrCtBbAxA|@|@b@^LP?LILOLi@LyAxFuTJk@BkC@iN@iBAgNFsGMUSEgBAw@GQGgAaA_G}DMMISASDSHQrEaJ`MyV`CsEJMLELBLHpInIhAz@j@VP@NCNIJMR]x@uB`CaFnDaHzG_NfDoGxAyC|@}Az@cBbBuCdCyErC}EZCTRrF|FPLTBRO~@qBTm@Ju@?YMeBDo@Lm@FUhAgC~@mBfFuInEsIHQNy@J_@v@{AdA{A`AeBfBsCt@wAnC_Eh@q@\]lP{LrE}Ej@W|Cw@fBm@v@]VQRYBQAQEMMG[@oAZwBz@oD`By@x@mD~D_Al@aA`@g@Ja@DqDQi@@iAXgG~@W@CCAIBO^]DI@UIQWMYG[Bm@LIM?SJIb@OHG`@eAJ@TLd@j@ZDZGPODK?]CMMW}AiBWSOCMBKHIL[fA_G~KkBtDEb@P^jA`Ar@p@?d@sCfGQ\SRYDSM{JmKiAeAKGO?KFKLqApCkJvQg@z@Q^K^@b@PZz@`ArI`It@n@HVCXMV{BpEgCbEwArCaDrFoBzDQPK?YIg@U{@y@_A]aB}@iA_@gAKOEYSw@s@_@SSCQHk@`AsB`EYv@q@jAwBbEgDpGaBjDuB~DeEnIoHrN_Sx`@Gd@?PBPR`@rA`AnEvCJJDP?NENsBzD_LtToA~BiA|BcBrDiAnBuC|FQRo@RSTi@`BqCxFSZKHu@VUVK`@AhAM`@qFjKoHbOmGvLGNARBNJJN@LG\i@xA}CjN}XxAsCzBaEPYLGf@KTSN_@@Q?u@Hc@j@oAxBkEV_@LKNEP?`@Hf@\|A`Bd@ZxKzElCpAfCxA^N`@BLEJOLe@LsADUtBeIzB}ILk@D}F?eGDwGAiMDgF?[MQUEcB?w@EQGy@u@oFsDi@a@IOEQBSDO~Tcd@tAmCTYNCLDLJlCtC~AtAjAnAdBpAZNNBPALELK^m@p@gBpC}FrCqFnGiMlEmIpAkClBqDnAsBpDaHfB_Db@m@XBRPbFnF^\R@NIfAuB,2,81.5,,132.6,150.0,16.0,138.8,278.0,139.0,462.6,True,VirtualRide,Monday,19,29,7,2021
2,Natation le soir,609.2,1034,1034,0.0,Swim,Swim,,5643500260,2021-07-17T18:16:48Z,2021-07-17 20:16:48+02:00,(GMT+01:00) Europe/Madrid,7200.0,,,,1,0,0,1,0,False,False,False,False,followers_only,False,,"[41.796993, 3.060973]","[41.797116, 3.060797]",0.589,1.4,True,False,True,8.3,-1.5,6004094744,6004094744,garmin_push_7142556058,False,0,0,False,41974409,1,a5643500260,enb~FaztQHm@GmBPsAEo@w@eAeAu@}AyAOKSGC@RZ|ErDHf@Mb@K~AOx@Ht@@~@,2,33.2,25.0,146.8,159.0,22.0,,,,,,Swim,Saturday,17,28,7,2021
2,Course à pied matinale,8707.2,4490,4664,296.0,Run,Run,,5640137744,2021-07-17T07:09:30Z,2021-07-17 09:09:30+02:00,(GMT+01:00) Europe/Madrid,7200.0,,,,9,2,0,1,0,False,False,False,False,followers_only,False,g7884744,"[41.796032, 3.060936]","[41.796408, 3.06095]",1.939,3.2,True,False,True,76.4,-4.2,6000580886,6000580886,garmin_push_7139055990,False,1,0,False,41974409,1,a5640137744,ehb~FyytQNHv@IFAR[HANFhAx@dA^\VZj@^`APTJVJJR@Js@HYBAt@VTPFJFT?XJRPG@CIOHYj@M^JVPThAHLTPj@XRAVJNTj@jAFx@Rl@D^H^ZNBARo@Fo@@Cb@CNLl@fBVd@d@PHNR|@Lb@PTNLTHN@d@NX?RFBPJVB@J?ZSDBRl@A\CLCVXFb@KBGD{@FUFILCb@Hd@Tr@N^`@NTLZHVA^IL]X[f@OLID]EMHINKF[Bi@KMBMRIf@KJODq@IuBKwASY@MDIHO\YlAQPm@vCM~@IfAGxACdBD|CHfBRpAl@dBFHZbAxAjDrArCf@|@^~@`A`BRPDR\l@d@\v@VPCJId@e@ZMVFl@b@`@`@tBdBn@\f@I^?h@a@PWL[Ry@Tu@d@{@ZSRCR?VLNRH\?VKd@aBdBm@z@CNORKVGD]z@GFAPNj@VTJ@J?XKXc@@OFQb@y@~@s@v@Wj@KPMfA[VC`@Qt@MVQd@Gb@HXLDNG\Lv@?`CDx@JfAJPT`ALLDNDP?XJh@FJH^Rb@VVJX?ZHATNVMjAATDJ?JDbAJLN?KDa@AMDe@JYDYGJ@DRBNMESO@CIEf@GNCVEHKr@KDu@AqAIo@H]Na@BOASWIcAAc@KKU}@@MIW@[Qe@IIOk@O]Mq@Bu@Fc@@_AEs@YgAGMSSw@KYFeBdAaCf@kAb@o@`@Y\KPWz@UZe@FICSSGMKc@Ac@FUnBeDHUx@cANc@@y@Ya@YEI@QL[f@O`AOZI`@KVIHm@dAa@T]Ds@?gAaAm@q@c@YQEqAiAOBw@v@MBy@UYQk@o@oBwC{@eBcBwDS]a@aAMq@c@mAo@aCO}@SsBC}@AiABQH_FLiAb@_CVy@NSBIT{A`@W\Gb@FnADd@Lh@BPH^DRCNMJo@RIZHj@DLODGVOZDl@o@l@}@B_@Ss@Q[[]YI}ASOFGPGbAGJMJK?EO?Gi@iAEECYAESLOBMg@GI{@Oe@AKGi@o@i@aBQKI?IK_AwB]c@I?QLQdAKJKFUc@IUc@uBWc@Uq@[SUGo@WOQMI_@cA][CG{@BMNAF@JAJEFG@GQBMASISSU]UOEI@Wh@CPMHMIk@oAGKSKQ_@US_@K_@[{@a@g@_@QGS?WXUDe@GSKu@LCA,2,73.2,28.0,137.4,173.0,24.0,,,,,,Run,Saturday,17,28,7,2021
2,Vélo du matin,28536.3,4050,4050,408.0,Ride,Ride,,5639669964,2021-07-17T05:45:24Z,2021-07-17 07:45:24+02:00,(GMT+01:00) Europe/Madrid,7200.0,,,,6,2,0,1,0,False,False,False,False,followers_only,False,b8725327,"[41.805242, 3.055166]","[41.796004, 3.060298]",7.046,13.5,True,False,True,34.4,-14.2,6000090432,6000090432,garmin_push_7138519214,False,0,0,False,41974409,1,a5639669964,wad~FwusQcCgCqAk@y@o@eUgU_@q@aAq@}QuQ_@}@MGkC|AuLpE}@Nm@UKi@i@gII{Di@aEOaCViBjAaDlAyDB_@QPO`AoAnDe@fCYPSEyE{C_DgCy@oAsHaGsGoGaAkB_@uAiFqYu@sBkCgQw@gAyCsCgEuIaAcAmAc@oJ_AsFeAuA}@aDyCcCsAkCYkGf@eCYmAi@iB}AgKeTeBeCmA}@eCo@kHCeA]c@e@gL{R_AwBSuAo@{@]y@}CqNQmAuCgLcGwXsDkOUgCGQK?MHAXFTPFR_@JmHj@qMEuCYkAq@k@cCQgAk@aKuLwAY[sB[w@uFmGoEeGs@m@iBu@}A{EoHcK{HqLmKuU@aAMi@`@TNMdDuF]HWZs@|Am@p@s@LKRIa@]]oAIIg@t@wLEsFn@{A_@m@gBwAqA{A_AoAKu@BWpBqE\{BTy@TmEI{J\oDEwBF]RUdAYhG_AlBD|Af@tBtAb@l@RhE?xDLXrFbCbEdA`CKdGiF~FcDRAdCfBzLnMVp@HfAJNvB^dBjBhAv@NZFfBP~@hAdBhAvC`A~@R`@dBlHp@~Af@^zANtFaBxBT~AS|AdArBn@f@r@B~A}@|Ca@lE@|ASp@wHlASPY`BSRWAg@q@o@Au@mAu@g@q@?uE|@o@EgAi@yBi@a@RF\a@jFg@|BC`B[vC_BdJaB`OiBdOThCfE|TAp@Un@Er@h@dAPp@s@pUKj@[p@?p@t@`BnClK|J|c@j@xCBtAp@bAtDlQzFhJt@rBlCrDrBtDj@n@r@\jEKnCPjA^dA|@~AjBvDlI~E`JrBrBpDf@zHUnBNtAn@pEtDxBtA~OrBfB\bAl@vA|B~CrGrBnBz@vA|Fr[l@vDB~Av@lBvAlHErBF\RPlATtBvAvKpI`GbGfEhCd@r@~@@tC`BrBnB`HjF|B`Ch@fA`IxHjH`IjDvCbK|Jt@|AvGxE|@`B`Aj@fFjFbAb@p@APOSwLD_CP{Ad@uAbAiBL}@B_Cb@wA~Aw@nBEzA_@~AeAtAyBh@OfDfAz@bBTdAFlBY|GB`AJbBZjBv@`Cj@bAdFfGNB~@aBrA}@hAQdBLrAxAnGxJNDnBmAr@_Az@kDm@fBo@jAmCnBEZr@zAp@XrHiDvAa@xA@d@_@v@kCFy@eAsE_CqGeBsFg@o@oCsBkFuAgAsB{D{B}@O{@x@,2,,25.0,150.5,173.0,64.0,160.2,,,648.9,False,Ride,Saturday,17,28,7,2021
